,airing_data_id,airing_data_aired_at_et,creative_data_id,brand_data_id,view_completion_data_rate_interruption,airing_data_spend_estimated,audience_data_impressions,brand_data_name
270,190776244,2019-01-01T00:26:44-05:00,2044035,21011,1.53851282,246.68,107483.0,Sonic Drive-In
271,190776255,2019-01-01T00:26:57-05:00,2043867,19776,0.3447931,906.01,182565.0,Dairy Queen
272,190776259,2019-01-01T00:26:59-05:00,2034119,21158,1.02558974,246.68,105151.0,The Home Depot
273,190776270,2019-01-01T00:26:56-05:00,2041439,19288,1.14610315,2238.21,210961.0,Allstate
274,190776271,2019-01-01T00:26:58-05:00,1841427,19831,1.6759944,1405.02,283702.0,Dole
275,190776278,2019-01-01T00:26:55-05:00,2042351,20901,0.54589954,61603.84,3017901.0,Rooms to Go
276,190776288,2019-01-01T00:27:29-05:00,1747982,31049,0.0,246.68,116454.0,Ensure
277,190776289,2019-01-01T00:27:16-05:00,2041814,20661,0.46078704,194.24,210270.0,Office Depot & OfficeMax
278,190776295,2019-01-01T00:27:38-05:00,1679562,31084,0.73660517,1471.9,392428.0,CeraVe
279,190776296,2019-01-01T00:27:20-05:00,2043340,21369,3.55810507,999.15,131468.0,Wendy's
280,190776297,2019-01-01T00:27:38-05:00,2035279,20399,0.44939326,530.96,201967.0,Macy's
281,190776299,2019-01-01T00:27:26-05:00,2036514,30152,1.70940171,2238.21,156613.0,Chevrolet
282,190776307,2019-01-01T00:27:50-05:00,1605444,31367,0.37739623,499.57,125825.0,Old El Paso
283,190776312,2019-01-01T00:27:42-05:00,2014075,19906,0.67341216,1812.03,240513.0,Esurance
284,190776316,2019-01-01T00:27:31-05:00,2039823,30152,0.92587963,388.49,137997.0,Chevrolet
285,190776325,2019-01-01T00:27:51-05:00,1921376,30804,2.33460937,885.12,87846.0,Domino's
286,190776327,2019-01-01T00:27:53-05:00,1777626,30658,0.22519187,1061.93,247627.0,Centrum
287,190776332,2019-01-01T00:27:58-05:00,2022751,30483,1.53849231,745.23,209105.0,Pizza Hut
288,190776340,2019-01-01T00:28:20-05:00,1653738,20433,0.0,442.56,124125.0,Match.com
289,190776341,2019-01-01T00:28:09-05:00,1954005,30763,0.64900236,4215.05,696899.0,Lysol
290,190776346,2019-01-01T00:28:12-05:00,2032631,35040,0.66668896,1812.03,237519.0,Mattress Firm
291,190776359,2019-01-01T00:28:36-05:00,2041814,20661,0.0,442.56,123794.0,Office Depot & OfficeMax
292,190776361,2019-01-01T00:28:38-05:00,2041979,30481,0.44538976,530.96,239326.0,KFC
293,190776365,2019-01-01T00:28:42-05:00,1901176,33292,1.31578947,906.01,224961.0,Dollar Shave Club
294,190776373,2019-01-01T00:28:50-05:00,1439541,30248,2.71488688,932.02,193100.0,Tylenol
295,190776376,2019-01-01T00:28:36-05:00,1862559,31466,7.69230769,1522.7,127844.0,CarMax
296,190776386,2019-01-01T00:28:46-05:00,2013255,30078,1.37610092,194.24,155144.0,Red Lobster
297,190776388,2019-01-01T00:29:05-05:00,1907676,30822,1.86920561,932.02,153799.0,Tostitos
298,190776389,2019-01-01T00:29:06-05:00,2043733,19536,54.23724138,761.35,135791.0,Burger King
299,190776390,2019-01-01T00:28:51-05:00,2023844,20006,0.38019011,885.12,98451.0,GEICO
300,190776391,2019-01-01T00:28:39-05:00,2043515,20006,1.53759763,8430.11,680762.0,GEICO
301,190776393,2019-01-01T00:29:08-05:00,2044035,21011,0.44840449,530.96,228258.0,Sonic Drive-In
302,190776394,2019-01-01T00:28:43-05:00,2041374,30484,1.51978723,1490.46,144303.0,Taco Bell
303,190776395,2019-01-01T00:28:55-05:00,1944476,30774,0.0,133.32,66683.0,Little Caesars Pizza
304,190776406,2019-01-01T00:29:21-05:00,2021980,21036,0.37309701,442.56,111259.0,Sprint
305,190776423,2019-01-01T00:29:20-05:00,2043533,19277,0.76922481,643.72,98992.0,ALDI
306,190776425,2019-01-01T00:29:38-05:00,1787890,20598,0.66819599,530.96,226672.0,Neutrogena (Skin Care)
307,190776435,2019-01-01T00:29:29-05:00,2042675,21338,0.0,15.14,8691.0,Volkswagen
308,190776436,2019-01-01T00:29:50-05:00,2037916,20399,0.0,629.27,151725.0,Macy's
309,190776438,2019-01-01T00:29:50-05:00,2044156,30078,0.0,321.86,99108.0,Red Lobster
310,190776440,2019-01-01T00:29:55-05:00,1955509,19906,0.0,66.66,67013.0,Esurance
311,190776449,2019-01-01T00:29:50-05:00,2041424,19288,1.42861905,1864.05,136911.0,Allstate
312,190776456,2019-01-01T00:29:54-05:00,1729061,30790,0.88600118,4215.05,566662.0,Listerine
313,190776463,2019-01-01T00:30:21-05:00,1717492,30822,0.74630597,442.56,117466.0,Tostitos
314,190776466,2019-01-01T00:30:20-05:00,2043733,19536,0.96149038,932.02,168199.0,Burger King
315,190776477,2019-01-01T00:30:36-05:00,1787890,20598,0.0,932.02,151635.0,Neutrogena (Skin Care)
316,190776479,2019-01-01T00:30:36-05:00,1898355,21118,0.74630597,442.56,96735.0,TD Ameritrade
317,190776481,2019-01-01T00:30:37-05:00,1673039,30397,0.0,437.15,86563.0,Tide
318,190776489,2019-01-01T00:30:51-05:00,1674346,30312,0.0,932.02,105513.0,DiGiorno
319,190776490,2019-01-01T00:30:35-05:00,1934674,19570,0.0,1258.55,108845.0,Capital One (Banking)
320,190776491,2019-01-01T00:30:52-05:00,1674346,30312,4.54545455,633.52,83781.0,DiGiorno
321,190776492,2019-01-01T00:30:51-05:00,2043814,31149,0.0,437.15,68014.0,Golden Corral
322,190776499,2019-01-01T00:31:05-05:00,2041781,32537,0.0,629.27,126445.0,Delsym
323,190776500,2019-01-01T00:30:51-05:00,2043481,30801,0.37590226,885.12,118679.0,Special K
324,190776502,2019-01-01T00:31:06-05:00,1707726,30264,0.0,437.15,94475.0,Garnier (Hair Care)
325,190776514,2019-01-01T00:31:22-05:00,2032311,19871,1.88679245,633.52,109547.0,Electronic Arts (EA)
326,190776519,2019-01-01T00:31:20-05:00,1763071,30644,0.0,0.0,160541.0,Disney World
327,190776530,2019-01-01T00:31:50-05:00,1663306,31050,0.0,629.27,173282.0,PediaSure
328,190776539,2019-01-01T00:32:07-05:00,1601014,30149,0.0,95.69,81249.0,Progresso Soup
329,190776545,2019-01-01T00:32:15-05:00,2043348,30672,3.57142857,210.37,112697.0,Applebee's
330,190776546,2019-01-01T00:32:14-05:00,2031724,20443,1.09590019,99213.08,8816979.0,McDonald's
331,190776547,2019-01-01T00:32:05-05:00,1862559,31466,3.57142857,1258.55,152016.0,CarMax
332,190776548,2019-01-01T00:32:05-05:00,2022393,21036,1.06380783,595.08,74514.0,Sprint
333,190776554,2019-01-01T00:32:30-05:00,1916215,31137,0.0,210.37,129382.0,Marie Callender's
334,190776558,2019-01-01T00:32:35-05:00,2039992,30821,0.0,629.27,138563.0,Pillsbury
335,190776565,2019-01-01T00:32:45-05:00,2043867,19776,0.0,210.37,90695.0,Dairy Queen
336,190776568,2019-01-01T00:32:35-05:00,1972467,21077,1.40848592,595.08,83177.0,Subaru
337,190776569,2019-01-01T00:32:52-05:00,1987881,38262,0.0,95.69,88616.0,HelloFresh
338,190776571,2019-01-01T00:32:26-05:00,2043287,21369,0.91949425,509.91,165172.0,Wendy's
339,190776576,2019-01-01T00:33:00-05:00,2034793,21158,0.0,210.37,103404.0,The Home Depot
340,190776579,2019-01-01T00:32:04-05:00,1740332,20320,0.0,420.9,137445.0,Lactaid
341,190776580,2019-01-01T00:33:05-05:00,2043733,19536,1.04170139,297.54,110150.0,Burger King
342,190776581,2019-01-01T00:33:07-05:00,2041781,32537,1.85186916,95.69,86771.0,Delsym
343,190776582,2019-01-01T00:33:05-05:00,2043339,33460,0.0,629.27,152527.0,Purina Tidy Cats
344,190776583,2019-01-01T00:33:05-05:00,1879625,30448,0.0,279.55,102991.0,Hershey's
345,190776585,2019-01-01T00:33:10-05:00,2036310,20399,1.1311991,661.32,267196.0,Macy's
346,190776592,2019-01-01T00:33:20-05:00,2041814,20661,3.7037037,629.27,128079.0,Office Depot & OfficeMax
347,190776593,2019-01-01T00:32:19-05:00,2021980,21036,0.0,420.9,110477.0,Sprint
348,190776594,2019-01-01T00:33:22-05:00,2041680,30484,0.0,95.69,70147.0,Taco Bell
349,190776595,2019-01-01T00:33:20-05:00,1907676,30822,0.0,279.55,101866.0,Tostitos
350,190776604,2019-01-01T00:33:30-05:00,1944653,30774,0.0,210.37,138461.0,Little Caesars Pizza
351,190776607,2019-01-01T00:33:35-05:00,2041680,30484,0.0,629.27,99587.0,Taco Bell
352,190776608,2019-01-01T00:32:34-05:00,1747982,31049,0.90908676,420.9,129900.0,Ensure
353,190776612,2019-01-01T00:33:35-05:00,1899466,30462,0.0,279.55,99848.0,Vaseline
354,190776614,2019-01-01T00:32:56-05:00,1972467,21077,0.92809745,1019.82,250887.0,Subaru
355,190776621,2019-01-01T00:33:50-05:00,1841093,19831,0.0,629.27,158067.0,Dole
356,190776622,2019-01-01T00:32:49-05:00,1905279,30841,0.45452055,420.9,122154.0,Advil
357,190776626,2019-01-01T00:33:55-05:00,1992387,69786,1.15471132,661.32,277983.0,Lysol (Laundry)
358,190776632,2019-01-01T00:34:00-05:00,1931773,30147,0.0,210.37,106924.0,Cheerios
359,190776639,2019-01-01T00:34:05-05:00,2044049,30397,2.5,279.55,87725.0,Tide
360,190776640,2019-01-01T00:33:26-05:00,2041324,19371,2.06901149,1019.82,242402.0,AT&T Wireless
361,190776646,2019-01-01T00:34:15-05:00,1605444,31367,0.0,210.37,147874.0,Old El Paso
362,190776654,2019-01-01T00:34:20-05:00,2041979,30481,0.0,279.55,93717.0,KFC
363,190776655,2019-01-01T00:33:56-05:00,2043136,31149,2.51720824,509.91,306681.0,Golden Corral
364,190776657,2019-01-01T00:34:25-05:00,2022751,30483,0.93680751,661.32,286909.0,Pizza Hut
365,190776661,2019-01-01T00:34:30-05:00,1732297,30068,0.0,210.37,148235.0,Miller Lite
366,190776666,2019-01-01T00:34:21-05:00,2002557,31183,3.04178707,821.95,139149.0,Credit Karma
367,190776672,2019-01-01T00:34:30-05:00,2043534,30658,0.0,870.55,157474.0,Centrum
368,190776676,2019-01-01T00:33:34-05:00,2041374,30484,0.9009009,841.79,105522.0,Taco Bell
369,190776683,2019-01-01T00:34:55-05:00,2013255,30078,0.95240385,192.78,110333.0,Red Lobster
370,190776697,2019-01-01T00:35:15-05:00,1667425,30821,0.0,210.37,132751.0,Pillsbury
371,190776704,2019-01-01T00:35:22-05:00,1876571,31898,1.15378378,410.97,191986.0,Cheetos
372,190776709,2019-01-01T00:35:25-05:00,1772757,30561,0.94339623,192.78,121840.0,Tropicana
373,190776713,2019-01-01T00:35:00-05:00,2036376,30152,0.3471875,1741.11,106752.0,Chevrolet
374,190776723,2019-01-01T00:35:36-05:00,2043136,31149,1.1627907,410.97,203398.0,Golden Corral
375,190776728,2019-01-01T00:35:46-05:00,1721361,21058,0.0,210.37,130163.0,State Farm
376,190776732,2019-01-01T00:34:49-05:00,1620399,30149,0.0,420.9,151401.0,Progresso Soup
377,190776745,2019-01-01T00:35:49-05:00,1712823,31457,0.0,377.38,282514.0,Blue Buffalo
378,190776748,2019-01-01T00:35:04-05:00,2037602,20331,0.0,420.9,150713.0,La-Z-Boy
379,190776749,2019-01-01T00:36:10-05:00,2043297,31049,0.0,192.78,109362.0,Ensure
380,190776767,2019-01-01T00:36:29-05:00,2006175,21211,4.76190476,43.43,19783.0,T-Mobile
381,190776770,2019-01-01T00:36:00-05:00,2041356,35367,0.68968966,1741.11,154287.0,Microsoft Surface
382,190776771,2019-01-01T00:36:31-05:00,1879579,35228,0.0,210.37,131251.0,Grubhub
383,190776777,2019-01-01T00:36:19-05:00,2043340,21369,0.0,377.38,292926.0,Wendy's
384,190776779,2019-01-01T00:36:25-05:00,2025194,20006,1.90480769,385.55,64952.0,GEICO
385,190776783,2019-01-01T00:36:44-05:00,2043733,19536,2.5,43.43,27879.0,Burger King
386,190776791,2019-01-01T00:36:37-05:00,2041374,30484,3.13729412,821.95,120341.0,Taco Bell
387,190776792,2019-01-01T00:36:53-05:00,2032720,19787,0.81969863,462.74,200549.0,Dave and Buster's
388,190776794,2019-01-01T00:36:40-05:00,2035409,20005,0.33441472,1597.92,166335.0,Gatorade
389,190776808,2019-01-01T00:36:56-05:00,1956655,30763,0.96153846,385.55,83449.0,Lysol
390,190776810,2019-01-01T00:37:14-05:00,2044035,21011,1.31578947,43.43,12237.0,Sonic Drive-In
391,190776812,2019-01-01T00:37:00-05:00,2035409,20005,0.60978593,517.7,121543.0,Gatorade
392,190776816,2019-01-01T00:37:16-05:00,2009064,19536,0.0,210.37,76768.0,Burger King
393,190776820,2019-01-01T00:37:02-05:00,1864444,31898,1.32450331,995.54,162234.0,Cheetos
394,190776822,2019-01-01T00:37:18-05:00,1797386,21301,2.2572912,1114.19,242311.0,USAA
395,190776825,2019-01-01T00:37:21-05:00,1879625,30448,2.439,24.01,39330.0,Hershey's
396,190776830,2019-01-01T00:37:07-05:00,1970414,19311,5.2845935,821.95,132124.0,Honda
397,190776831,2019-01-01T00:37:09-05:00,2042675,21338,2.47931129,925.48,167076.0,Volkswagen
398,190776839,2019-01-01T00:37:30-05:00,2032311,19871,0.303,258.85,113981.0,Electronic Arts (EA)
399,190776843,2019-01-01T00:37:00-05:00,2037369,30498,1.04170139,1741.11,167693.0,Sleep Number
400,190776852,2019-01-01T00:37:36-05:00,2034793,21158,0.0,246.68,118997.0,The Home Depot
401,190776854,2019-01-01T00:37:37-05:00,2043287,21369,0.84029412,410.97,172350.0,Wendy's
402,190776855,2019-01-01T00:37:39-05:00,1907676,30822,0.84511299,462.74,188405.0,Tostitos
403,190776858,2019-01-01T00:37:40-05:00,2041680,30484,1.0,798.96,111608.0,Taco Bell
404,190776866,2019-01-01T00:37:31-05:00,2039629,38262,0.0,392.28,84986.0,HelloFresh
405,190776871,2019-01-01T00:37:51-05:00,1674346,30312,0.0,246.68,98428.0,DiGiorno
406,190776874,2019-01-01T00:37:45-05:00,2041153,21338,0.90909091,517.7,116745.0,Volkswagen
407,190776880,2019-01-01T00:38:02-05:00,2025419,30483,0.0,437.15,85693.0,Pizza Hut
408,190776883,2019-01-01T00:37:50-05:00,2041153,21338,4.44431818,73.31,20770.0,Volkswagen
409,190776884,2019-01-01T00:38:06-05:00,2041814,20661,0.0,24.01,31607.0,Office Depot & OfficeMax
410,190776886,2019-01-01T00:38:10-05:00,2034822,20399,0.0,192.78,76500.0,Macy's
411,190776890,2019-01-01T00:37:55-05:00,2025194,20006,1.67788591,1597.92,117926.0,GEICO
412,190776896,2019-01-01T00:38:02-05:00,2023466,21078,1.2987013,995.54,162730.0,Subway
413,190776899,2019-01-01T00:38:21-05:00,2043295,30147,0.0,24.01,34587.0,Cheerios
414,190776901,2019-01-01T00:38:07-05:00,2043116,20006,1.27118644,821.95,180427.0,GEICO
415,190776902,2019-01-01T00:38:06-05:00,1972467,21077,1.04712042,493.36,141353.0,Subaru
416,190776906,2019-01-01T00:38:25-05:00,2044057,19644,0.66889632,798.96,161210.0,Chili's
417,190776910,2019-01-01T00:38:16-05:00,2041298,19371,0.78949868,2238.21,241606.0,AT&T Wireless
418,190776913,2019-01-01T00:38:16-05:00,2041439,19288,1.65291667,392.28,81252.0,Allstate
419,190776914,2019-01-01T00:38:32-05:00,1828707,31616,0.0,497.77,151185.0,Go-GURT
420,190776919,2019-01-01T00:38:36-05:00,1998431,21078,0.0,24.01,30403.0,Subway
421,190776921,2019-01-01T00:38:23-05:00,1726105,20819,1.46250457,2836.4,404066.0,Progressive
422,190776928,2019-01-01T00:38:30-05:00,1807848,20819,0.9063142,517.7,92139.0,Progressive
423,190776931,2019-01-01T00:38:32-05:00,2022068,21036,0.0,874.3,96344.0,Sprint
424,190776933,2019-01-01T00:38:33-05:00,2039629,38262,0.7335049,2228.38,348136.0,HelloFresh
425,190776935,2019-01-01T00:38:50-05:00,1653738,20433,0.5140874,666.1,214870.0,Match.com
426,190776936,2019-01-01T00:38:51-05:00,1772757,30561,0.0,24.01,33666.0,Tropicana
427,190776940,2019-01-01T00:38:54-05:00,2040210,19918,3.3557047,321.86,64740.0,Expedia
428,190776942,2019-01-01T00:38:28-05:00,1891394,31119,0.62498433,1429.21,116319.0,Samuel Adams
429,190776949,2019-01-01T00:39:05-05:00,2044057,19644,1.29198966,666.1,232426.0,Chili's
430,190776950,2019-01-01T00:39:06-05:00,2041680,30484,0.0,24.01,23639.0,Taco Bell
431,190776955,2019-01-01T00:38:52-05:00,2035409,20005,2.10079832,821.95,185710.0,Gatorade
432,190776957,2019-01-01T00:38:53-05:00,2041153,21338,4.9179927,2836.4,301538.0,Volkswagen
433,190776960,2019-01-01T00:38:42-05:00,1998420,21078,0.0,214.34,217480.0,Subway
434,190776966,2019-01-01T00:39:01-05:00,2037158,20187,1.13636364,651.79,89821.0,IKEA
435,190776975,2019-01-01T00:38:57-05:00,2043534,30658,0.93018605,214.34,186854.0,Centrum
436,190776981,2019-01-01T00:39:25-05:00,2041781,32537,0.71429338,700.24,141130.0,Delsym
437,190776988,2019-01-01T00:39:31-05:00,1610188,30377,0.0,437.15,100991.0,Crest
438,190776992,2019-01-01T00:39:12-05:00,1927833,30703,0.0,214.34,185559.0,Quaker
439,190777001,2019-01-01T00:39:31-05:00,2041374,30484,1.14942529,651.79,92794.0,Taco Bell
440,190777011,2019-01-01T00:39:41-05:00,1821618,20819,1.52091255,1812.03,146052.0,Progressive
441,190777013,2019-01-01T00:39:56-05:00,2044035,21011,1.28207792,279.55,57446.0,Sonic Drive-In
442,190777022,2019-01-01T00:40:08-05:00,1657482,19680,1.15830116,1418.2,357964.0,Clorox
443,190777026,2019-01-01T00:39:27-05:00,1821618,20819,0.46948357,428.67,150382.0,Progressive
444,190777029,2019-01-01T00:40:11-05:00,2041680,30484,0.74910112,906.01,143110.0,Taco Bell
445,190777030,2019-01-01T00:39:55-05:00,2022393,21036,1.58730159,1400.48,121648.0,Sprint
446,190777034,2019-01-01T00:40:17-05:00,2041680,30484,1.88679245,95.69,101221.0,Taco Bell
447,190777037,2019-01-01T00:40:17-05:00,1673039,30397,0.0,437.15,115123.0,Tide
448,190777039,2019-01-01T00:40:21-05:00,1605444,31367,2.7027027,24.01,38602.0,Old El Paso
449,190777046,2019-01-01T00:40:25-05:00,1828707,31616,0.71299465,700.24,170777.0,Go-GURT
450,190777047,2019-01-01T00:40:26-05:00,1907676,30822,0.0,279.55,100483.0,Tostitos
451,190777049,2019-01-01T00:40:13-05:00,2044035,21011,0.3021148,714.6,192293.0,Sonic Drive-In
452,190777050,2019-01-01T00:40:32-05:00,1909687,32266,0.95240385,95.69,75919.0,Mucinex
453,190777054,2019-01-01T00:40:19-05:00,2034018,21301,1.5625098,885.12,198689.0,USAA
454,190777055,2019-01-01T00:40:36-05:00,2043287,21369,0.0,24.01,20184.0,Wendy's
455,190777057,2019-01-01T00:40:23-05:00,2043116,20006,0.0,121.99,60028.0,GEICO
456,190777063,2019-01-01T00:40:26-05:00,2034018,21301,2.23048327,1812.03,194206.0,USAA
457,190777069,2019-01-01T00:40:47-05:00,1807584,30568,0.96153846,95.69,107331.0,Dove
458,190777078,2019-01-01T00:40:51-05:00,1720216,21058,2.7027027,24.01,33693.0,State Farm
459,190777084,2019-01-01T00:40:56-05:00,2032311,19871,0.0,906.01,207054.0,Electronic Arts (EA)
460,190777086,2019-01-01T00:40:41-05:00,1726105,20819,1.26582278,559.11,105979.0,Progressive
461,190777091,2019-01-01T00:41:04-05:00,2021980,21036,0.76628352,442.56,130241.0,Sprint
462,190777097,2019-01-01T00:40:53-05:00,1874807,31898,1.75438596,121.99,60028.0,Cheetos
463,190777106,2019-01-01T00:41:10-05:00,2041680,30484,0.69689354,700.24,117660.0,Taco Bell
464,190777107,2019-01-01T00:41:11-05:00,1969641,19564,0.0,279.55,106165.0,Campbell's Soup
465,190777115,2019-01-01T00:41:06-05:00,2041450,19371,2.77777778,48.01,32582.0,AT&T Wireless
466,190777121,2019-01-01T00:41:10-05:00,1862559,31466,0.0,1812.03,209302.0,CarMax
467,190777127,2019-01-01T00:41:25-05:00,1874594,31367,0.3442069,700.24,176421.0,Old El Paso
468,190777130,2019-01-01T00:41:17-05:00,2037158,20187,0.96153846,191.38,77836.0,IKEA
469,190777133,2019-01-01T00:41:34-05:00,2034793,21158,0.0,442.56,96088.0,The Home Depot
470,190777135,2019-01-01T00:41:38-05:00,1896264,19693,0.0,629.27,189219.0,Colgate
471,190777136,2019-01-01T00:41:23-05:00,2069159,37350,0.0,182.98,59934.0,Sling
472,190777141,2019-01-01T00:41:40-05:00,1729061,30790,0.68489726,700.24,152910.0,Listerine
473,190777142,2019-01-01T00:41:26-05:00,2044451,30393,1.21950617,559.11,93749.0,Pantene
474,190777152,2019-01-01T00:41:53-05:00,2043867,19776,0.0,629.27,140179.0,Dairy Queen
475,190777153,2019-01-01T00:41:27-05:00,2043136,31149,0.95688995,214.34,207681.0,Golden Corral
476,190777161,2019-01-01T00:41:40-05:00,1897834,21118,1.32450331,643.72,60351.0,TD Ameritrade
477,190777166,2019-01-01T00:41:46-05:00,1769300,33293,2.22219745,595.08,118597.0,Booking.com
478,190777168,2019-01-01T00:41:49-05:00,2043340,21369,2.2901145,885.12,189798.0,Wendy's
479,190777169,2019-01-01T00:42:08-05:00,2034760,20399,0.0,629.27,149817.0,Macy's
480,190777173,2019-01-01T00:41:39-05:00,2043158,19538,0.44740492,509.91,222556.0,Burt's Bees
481,190777174,2019-01-01T00:41:58-05:00,2015985,37237,2.63157895,977.69,107299.0,Amazon Prime Video
482,190777176,2019-01-01T00:42:11-05:00,2044183,20443,0.0,279.55,100928.0,McDonald's
483,190777181,2019-01-01T00:42:02-05:00,2043533,19277,1.94166667,191.38,106473.0,ALDI
484,190777187,2019-01-01T00:42:23-05:00,2006175,21211,0.0,629.27,140632.0,T-Mobile
485,190777188,2019-01-01T00:41:57-05:00,1969641,19564,3.38160194,214.34,207912.0,Campbell's Soup
486,190777201,2019-01-01T00:42:32-05:00,2031724,20443,0.0,633.52,109859.0,McDonald's
487,190777209,2019-01-01T00:42:39-05:00,1770432,33293,0.0,60.99,60093.0,Booking.com
488,190777211,2019-01-01T00:42:40-05:00,2034119,21158,1.23459627,321.86,58847.0,The Home Depot
489,190777217,2019-01-01T00:42:32-05:00,2025194,20006,0.98039604,191.38,78167.0,GEICO
490,190777227,2019-01-01T00:42:53-05:00,1772757,30561,5.82010582,932.02,175672.0,Tropicana
491,190777237,2019-01-01T00:42:58-05:00,2043215,41218,1.36986111,325.9,82151.0,Dove Skin Care
492,190777256,2019-01-01T00:43:18-05:00,2044035,21011,15.0,633.52,75220.0,Sonic Drive-In
493,190777264,2019-01-01T00:43:08-05:00,2025194,20006,0.0,1258.55,118160.0,GEICO
494,190777271,2019-01-01T00:43:18-05:00,1834114,20819,0.0,89.3,46363.0,Progressive
495,190777287,2019-01-01T00:43:48-05:00,1876571,31898,0.0,44.65,40827.0,Cheetos
496,190777288,2019-01-01T00:43:33-05:00,1888055,30433,5.79710145,1267.04,126598.0,PlayStation
497,190777292,2019-01-01T00:43:34-05:00,2043340,21369,1.23459627,995.54,188071.0,Wendy's
498,190777295,2019-01-01T00:42:25-05:00,2038253,30665,1.15610465,450.74,551.0,Nissan
499,190777303,2019-01-01T00:44:03-05:00,2041979,30481,0.0,633.52,111974.0,KFC
500,190777307,2019-01-01T00:44:08-05:00,1901984,20598,0.5525,932.02,148651.0,Neutrogena (Skin Care)
501,190777310,2019-01-01T00:43:53-05:00,2037158,20187,0.0,1258.55,148742.0,IKEA
502,190777322,2019-01-01T00:44:19-05:00,2041680,30484,1.2421875,497.77,100855.0,Taco Bell
503,190777325,2019-01-01T00:44:23-05:00,1605444,31367,0.0,629.27,164555.0,Old El Paso
504,190777348,2019-01-01T00:44:19-05:00,2043515,20006,0.0,16.82,11212.0,GEICO
505,190777353,2019-01-01T00:44:49-05:00,2041814,20661,0.64102564,497.77,138838.0,Office Depot & OfficeMax
